i,j,count,vi,vj,cij
'NZ','MY',27,9278.0,45204.0,0.000495576520685731
'PT','CA',27,7427.0,259814.0,0.00010103240146534402
'TW','ZA',27,6517.0,80877.0,0.00030894569421241735
'NL','AT',27,42375.0,12430.0,0.000492655779582155
'IE','IT',27,11239.0,48194.0,0.0004542930695068396
'YT','FR',27,94.0,33733.0,0.0007981789694622639
'IT','HU',27,48194.0,915.0,0.0005497973894805433
'MY','SG',27,45204.0,5384.0,0.0005337234126670357
'CU','RU',27,7869.0,4298.0,0.00221911728445796
'RU','DE',27,4298.0,86225.0,0.00029826673883985284
'US','TV',27,1617816.0,73.0,1.6688413111159047e-05
'RU','JP',27,4298.0,40643.0,0.0006007876994281391
'CU','SE',27,7869.0,14655.0,0.0011987213638785296
'US','CF',27,1617816.0,101.0,1.66881242980944e-05
'ZA','HK',27,80877.0,78856.0,0.00016903207227060156
'VN','GB',27,2866.0,714016.0,3.766310215628234e-05
'AU','KH',27,119320.0,343.0,0.00022563365451309093
'CA','RU',26,259814.0,4298.0,9.844308475192342e-05
'JP','BR',26,40643.0,18534.0,0.0004393598864423678
'VE','CN',26,13215.0,18011.0,0.0008326394671107411
'LB','BD',26,4512.0,2288.0,0.003823529411764706
'CN','PR',26,18011.0,16266.0,0.0007585261253902034
'CH','SA',26,24498.0,11250.0,0.0007273134161351684
'MY','EG',26,45204.0,5224.0,0.0005155865788847466
'MX','PH',26,55562.0,18017.0,0.0003533616928743256
'RU','VE',26,4298.0,13215.0,0.0014846114315080227
'IE','CU',26,11239.0,7869.0,0.00136068662340381
'MX','TR',26,55562.0,22031.0,0.00033508177284033354
'BD','NP',26,2288.0,2542.0,0.005383022774327122
'ZA','CM',26,80877.0,850.0,0.00031813231857280946
'MX','SA',26,55562.0,11250.0,0.00038915164940429863
'BR','FR',26,18534.0,33733.0,0.0004974458071058221
'CZ','DE',26,1659.0,86225.0,0.0002958445223248828
'GB','CR',26,714016.0,462.0,3.639020375714857e-05
'US','LC',26,1617816.0,34.0,1.6070711128967456e-05
'CG','DE',26,2139.0,86225.0,0.00029423747227377665
'CG','CA',26,2139.0,259814.0,9.925444640832516e-05
'NG','NA',26,70751.0,629.0,0.0003642476884281311
'LB','PL',26,4512.0,12346.0,0.001542294459603749
'NL','SI',26,42375.0,1989.0,0.0005860607699936886
'ID','AR',26,36044.0,4849.0,0.0006358056391069376
'QA','JP',26,865.0,40643.0,0.0006263852751276862
'NG','CH',26,70751.0,24498.0,0.0002729687450786885
'MC','NL',26,1245.0,42375.0,0.0005960568546538285
'MC','AU',25,1245.0,119320.0,0.0002073570273296562
'RO','GB',25,1082.0,714016.0,3.4960243211419975e-05
'RU','ES',25,4298.0,27634.0,0.0007829136915946386
'NG','MC',25,70751.0,1245.0,0.0003472415134174121
'IT','IQ',25,48194.0,2899.0,0.0004893038185269998
'MY','NO',25,45204.0,11559.0,0.0004404277434244138
'CG','IT',25,2139.0,48194.0,0.0004966920310730535
'ES','PE',25,27634.0,1401.0,0.0008610297916307905
'MM','SG',25,183.0,5384.0,0.004490749056942698
'GB','TZ',25,714016.0,817.0,3.49732035314542e-05
'PA','IL',25,4481.0,9907.0,0.0017375590770086183
'ZA','AT',25,80877.0,12430.0,0.000267932738165411
'IT','PH',25,48194.0,18017.0,0.000377580764525532
'MX','UG',25,55562.0,2749.0,0.00042873557304796696
'HR','ID',25,1582.0,36044.0,0.0006644341678626481
'JP','FR',25,40643.0,33733.0,0.0003361299343874368
'MV','GB',25,505.0,714016.0,3.498847479640206e-05
'TR','MX',25,22031.0,55562.0,0.0003221940123464746
'RS','DE',25,2371.0,86225.0,0.00028217978238295185
'IN','BE',25,259796.0,16868.0,9.036231674522164e-05
'ES','ZA',25,27634.0,80877.0,0.00023039138889144879
'BR','BE',25,18534.0,16868.0,0.000706174792384611
'TH','MX',25,18117.0,55562.0,0.00033930970832937474
'SY','US',25,128.0,1617816.0,1.5451709082638213e-05
'AU','PE',25,119320.0,1401.0,0.0002070890731521442
'US','SS',25,1617816.0,34.0,1.5452606854776402e-05
'DO','CO',25,1997.0,53611.0,0.00044957560063300245
'DK','JP',25,6051.0,40643.0,0.0005354006938792993
'FR','NZ',25,33733.0,9278.0,0.0005812466578317175
'DE','NP',25,86225.0,2542.0,0.00028163619363051585
'MV','US',25,505.0,1617816.0,1.544810949125668e-05
'IQ','IT',25,2899.0,48194.0,0.0004893038185269998
'SG','CA',25,5384.0,259814.0,9.426918755043402e-05
'CA','FI',25,259814.0,1671.0,9.560777864887087e-05
'KR','ES',25,24753.0,27634.0,0.00047721763032813484
'TH','MY',25,18117.0,45204.0,0.0003948137268836563
'KE','BD',25,30837.0,2288.0,0.0007547169811320754
'EG','AE',25,5224.0,4878.0,0.002474757473767571
'PA','CA',24,4481.0,259814.0,9.080762027280122e-05
'NG','NO',24,70751.0,11559.0,0.00029158060988944233
'ES','DO',24,27634.0,1997.0,0.0008099625392325605
'NP','DE',24,2542.0,86225.0,0.00027037074588529523
'PL','PA',24,12346.0,4481.0,0.0014262791941522554
'SA','KW',24,11250.0,3949.0,0.0015790512533719323
'BE','TR',24,16868.0,22031.0,0.000616982441708013
'ID','ES',24,36044.0,27634.0,0.00037689625930462643
'VE','IT',24,13215.0,48194.0,0.000390822192186813
'DE','TH',24,86225.0,18117.0,0.00023001284238369975
'SK','GB',24,835.0,714016.0,3.3573429987507885e-05
'CG','BE',24,2139.0,16868.0,0.001262692692166044
'MM','US',24,183.0,1617816.0,1.4833136485251227e-05
'AU','CO',24,119320.0,53611.0,0.00013878367672655567
'TR','RO',24,22031.0,1082.0,0.0010383766711374552
'DK','IN',24,6051.0,259796.0,9.027749043622836e-05
'SI','PL',24,1989.0,12346.0,0.0016742239274502965
'PH','KR',24,18017.0,24753.0,0.0005611409866729016
'NL','DK',24,42375.0,6051.0,0.0004956015363647627
'IE','ES',24,11239.0,27634.0,0.0006173951071437759
'IN','TR',24,259796.0,22031.0,8.515862568171254e-05
'DK','ES',24,6051.0,27634.0,0.0007124833011726288
'KE','ID',24,30837.0,36044.0,0.0003588463091161914
'ES','IE',24,27634.0,11239.0,0.0006173951071437759
'CH','PK',24,24498.0,14986.0,0.0006078411508459123
'KE','JP',24,30837.0,40643.0,0.0003357582540570789
'RU','ID',24,4298.0,36044.0,0.0005949134896633781
'KE','DK',24,30837.0,6051.0,0.0006506180871828237
'MY','ZW',24,45204.0,8357.0,0.00044808722764698195
'KR','VE',24,24753.0,13215.0,0.0006321112515802782
'BJ','US',23,346.0,1617816.0,1.4213657223442399e-05
'LR','US',23,102.0,1617816.0,1.421580080078224e-05
'FR','BJ',23,33733.0,346.0,0.0006749024325831157
'ES','NO',23,27634.0,11559.0,0.000586839486643023
'FR','ID',23,33733.0,36044.0,0.00032962150851999943
'MX','DO',23,55562.0,1997.0,0.0003995899859274831
'NL','SA',23,42375.0,11250.0,0.0004289044289044289
'IN','EG',23,259796.0,5224.0,8.67859029507207e-05
'NL','SE',23,42375.0,14655.0,0.0004032965106084517
'SE','JP',23,14655.0,40643.0,0.0004159282433361062
'NZ','HK',23,9278.0,78856.0,0.00026096625592847254
'JP','TH',23,40643.0,18117.0,0.0003914227365554799
'IN','JO',23,259796.0,780.0,8.82659953334152e-05
'BJ','NG',23,346.0,70751.0,0.0003235016948675753
'DE','AQ',23,86225.0,103.0,0.0002664257251413215
'SE','IE',23,14655.0,11239.0,0.0008882366571406503
'MC','CA',23,1245.0,259814.0,8.810268943035866e-05
'IL','KR',23,9907.0,24753.0,0.0006635891517599538
'NL','PH',23,42375.0,18017.0,0.0003808451450523248
'QA','GB',23,865.0,714016.0,3.217318686606582e-05
'PA','SE',23,4481.0,14655.0,0.001201923076923077
'AU','AR',23,119320.0,4849.0,0.00018523141846998848
'IT','RO',23,48194.0,1082.0,0.00046675866547609383
'CG','MZ',23,2139.0,362.0,0.009196321471411436
'CG','FR',23,2139.0,33733.0,0.0006411685994647636
'US','LS',23,1617816.0,124.0,1.4215607500896202e-05
'ID','NZ',23,36044.0,9278.0,0.0005074798111292529
'NG','KR',23,70751.0,24753.0,0.0002408276093147931
'SA','BD',23,11250.0,2288.0,0.0016989215541438913
'CO','TW',23,53611.0,6517.0,0.00038251729643427353
'IT','ZW',22,48194.0,8357.0,0.00038902937171756465
'FR','PL',22,33733.0,12346.0,0.00047744091668656003
'NO','MY',22,11559.0,45204.0,0.00038757641421348414
'TH','GR',22,18117.0,11427.0,0.0007446520444083401
'CH','ID',22,24498.0,36044.0,0.000363384096990519
'CL','DE',22,6002.0,86225.0,0.00023854185867479155
'GB','IO',22,714016.0,53.0,3.0809347556048505e-05
'PR','VE',22,16266.0,13215.0,0.0007462433431701774
'ZW','NL',22,8357.0,42375.0,0.0004336513443191674
'IL','IQ',22,9907.0,2899.0,0.0017179447134155865
'NZ','IT',22,9278.0,48194.0,0.0003827951002227171
'TN','EG',22,537.0,5224.0,0.003818781461551814
'DE','MC',22,86225.0,1245.0,0.00025151480507602607
'ZW','SA',22,8357.0,11250.0,0.0011220482480746672
'JM','GB',22,622.0,714016.0,3.078481692829097e-05
'ZW','MX',22,8357.0,55562.0,0.00034418560991254554
'KE','NL',22,30837.0,42375.0,0.0003004971862536196
'MX','BE',22,55562.0,16868.0,0.00030374154355929865
'VN','ID',22,2866.0,36044.0,0.0005654073502955538
'BE','MM',22,16868.0,183.0,0.001290246906339804
'MY','RU',22,45204.0,4298.0,0.000444426487818674
'CA','RO',22,259814.0,1082.0,8.432478842143997e-05
'BR','CU',22,18534.0,7869.0,0.0008332386471234329
'CU','CG',22,7869.0,2139.0,0.0021982414068745003
'DJ','ES',22,367.0,27634.0,0.0007856862254919467
'JP','ZA',22,40643.0,80877.0,0.00018104015799868335
'JP','DK',22,40643.0,6051.0,0.00047115261061378335
'OM','KW',22,333.0,3949.0,0.005137786081270434
'EG','CA',22,5224.0,259814.0,8.300696503897554e-05
'US','KP',21,1617816.0,463.0,1.2976748755931456e-05
'SG','HK',21,5384.0,78856.0,0.0002492877492877493
'BJ','CM',21,346.0,850.0,0.017558528428093644
'DE','UG',21,86225.0,2749.0,0.00023602400701328477
'ID','TL',21,36044.0,80.0,0.000581330971099546
'PL','HU',21,12346.0,915.0,0.0015835909810723173
'DE','RO',21,86225.0,1082.0,0.00024053054165187212
'SE','IT',21,14655.0,48194.0,0.0003341341946570351
'NG','LR',21,70751.0,102.0,0.0002963882968963911
'HK','PK',21,78856.0,14986.0,0.00022378039683723706
'DK','IL',21,6051.0,9907.0,0.0013159543802481514
'TC','GB',21,286.0,714016.0,2.9399329695282947e-05
'FR','LB',21,33733.0,4512.0,0.0005490913844947052
'AU','DK',21,119320.0,6051.0,0.00016750285153663925
'PR','ES',21,16266.0,27634.0,0.0004783599088838269
'SE','ID',21,14655.0,36044.0,0.0004142093532416813
'TR','BD',21,22031.0,2288.0,0.0008635223487807887
'CH','RS',21,24498.0,2371.0,0.0007815698388477428
'GH','DE',21,5350.0,86225.0,0.00022932022932022932
'PK','OM',21,14986.0,333.0,0.0013708466610092042
'AU','GH',21,119320.0,5350.0,0.00016844469399213924
'CA','UY',21,259814.0,1073.0,8.049462027621154e-05
'HR','CH',21,1582.0,24498.0,0.0008052147239263804
'PK','BE',21,14986.0,16868.0,0.0006592578640045206
'RU','IL',21,4298.0,9907.0,0.0014783526927138332
'FR','AR',21,33733.0,4849.0,0.0005442952672230574
'DE','CN',21,86225.0,18011.0,0.00020146590429410185
'GB','BB',21,714016.0,107.0,2.940669884599712e-05
'ES','ID',21,27634.0,36044.0,0.0003297842268915481
'AU','RO',21,119320.0,1082.0,0.00017441570738027608
'MX','KR',21,55562.0,24753.0,0.00026147046006349997
'NG','PK',21,70751.0,14986.0,0.00024493509220056684
'IL','AR',21,9907.0,4849.0,0.0014231499051233396
'BR','ES',21,18534.0,27634.0,0.00045486050944377055
'BE','RU',21,16868.0,4298.0,0.0009921572332986866
'ID','RU',21,36044.0,4298.0,0.0005205493034554559
'LT','US',21,315.0,1617816.0,1.297793565539502e-05
'IQ','PK',21,2899.0,14986.0,0.0011741682974559687
'IT','IR',21,48194.0,875.0,0.00042796877865862356
'NL','BD',21,42375.0,2288.0,0.0004701878512415198
'DE','CL',21,86225.0,6002.0,0.00022769904691684648
'NA','ZA',21,629.0,80877.0,0.00025764974357715995
'IT','GH',20,48194.0,5350.0,0.00037352457791722696
'GB','PG',20,714016.0,658.0,2.7984787469531563e-05
'ES','PL',20,27634.0,12346.0,0.0005002501250625312
'IL','NP',20,9907.0,2542.0,0.0016065547433528797
'KR','PK',20,24753.0,14986.0,0.0005032839276277712
'MX','PL',20,55562.0,12346.0,0.0002945161100312187
'PL','FR',20,12346.0,33733.0,0.00043403719698778185
'CA','VI',20,259814.0,1237.0,7.661338205944432e-05
'PK','SE',20,14986.0,14655.0,0.0006747410681151109
'ES','SE',20,27634.0,14655.0,0.0004729362245501194
'HK','GH',20,78856.0,5350.0,0.00023751276631118923
'PL','GR',20,12346.0,11427.0,0.0008412905396878813
'DE','EC',20,86225.0,1956.0,0.0002268062280990236
'JP','PR',20,40643.0,16266.0,0.0003514382610834842
'AU','KW',20,119320.0,3949.0,0.00016224679359774154
'HR','PL',20,1582.0,12346.0,0.0014359563469270534
'BE','BR',20,16868.0,18534.0,0.0005649398339076889
'US','LU',20,1617816.0,78.0,1.2361749286418023e-05
'PL','MX',20,12346.0,55562.0,0.0002945161100312187
'IL','SA',20,9907.0,11250.0,0.0009453136077893842
'SV','MX',20,673.0,55562.0,0.00035565039566106516
'TW','IT',20,6517.0,48194.0,0.0003655572005629581
'GB','PF',20,714016.0,183.0,2.8003399612712982e-05
'KP','IN',20,463.0,259796.0,7.684652596067763e-05
'AU','LB',20,119320.0,4512.0,0.00016150914141740424
'BR','CO',20,18534.0,53611.0,0.00027721948853004367
'IE','NL',20,11239.0,42375.0,0.0003730368933487522
'PK','IQ',20,14986.0,2899.0,0.0011182555213866368
'AT','RS',20,12430.0,2371.0,0.0013512600499966218
'ZA','CU',20,80877.0,7869.0,0.0002253622698487819
'JP','PT',20,40643.0,7427.0,0.00041605991262741833
'CU','PR',20,7869.0,16266.0,0.0008286720530350114
'IL','IE',20,9907.0,11239.0,0.0009458053532582994
'RU','RS',20,4298.0,2371.0,0.00299895036737142
'CG','CH',20,2139.0,24498.0,0.0007508353042760071
'PH','SG',20,18017.0,5384.0,0.0008546643305841631
'NO','MX',20,11559.0,55562.0,0.00029796933895502153
'KR','SE',20,24753.0,14655.0,0.0005075111652456354
'PH','ZA',20,18017.0,80877.0,0.00020223673832588427
'CG','CM',19,2139.0,850.0,0.006356641017062563
'FI','AU',19,1671.0,119320.0,0.0001570364737873065
'PH','SA',19,18017.0,11250.0,0.0006491953394608262
'GB','SD',19,714016.0,677.0,2.6584841323477355e-05
'NG','SE',19,70751.0,14655.0,0.00022246680561084702
'LI','US',19,223.0,1617816.0,1.1742609417943572e-05
'BE','AR',19,16868.0,4849.0,0.0008748906386701663
'IN','LA',19,259796.0,310.0,7.304714231890076e-05
'US','AL',19,1617816.0,36.0,1.1743966691638048e-05
'SE','AT',19,14655.0,12430.0,0.0007014952925973786
'MX','UY',19,55562.0,1073.0,0.0003354815926547188
'TW','NL',19,6517.0,42375.0,0.0003886116338051215
'TR','NO',19,22031.0,11559.0,0.0005656445370646026
'HK','CM',19,78856.0,850.0,0.00023837603191729606
'ID','ZW',19,36044.0,8357.0,0.00042791829012860073
'KE','SD',19,30837.0,677.0,0.0006029066446658627
'NP','NL',19,2542.0,42375.0,0.00042300242669813214
'IT','SI',19,48194.0,1989.0,0.00037861427176533885
'PA','DE',19,4481.0,86225.0,0.00020946795140343527
'TR','KR',19,22031.0,24753.0,0.0004061217510259918
'UY','ES',19,1073.0,27634.0,0.0006618594767826663
'AU','AE',19,119320.0,4878.0,0.00015298152949322856
'CH','IE',19,24498.0,11239.0,0.000531661863055097
'GR','RO',19,11427.0,1082.0,0.0015189063874010713
'FR','MY',19,33733.0,45204.0,0.0002406982783738931
'GR','NO',19,11427.0,11559.0,0.000826590098320717
'BE','AE',19,16868.0,4878.0,0.0008737239032465741
'MX','SV',19,55562.0,673.0,0.00033786787587801193
'TH','HU',19,18117.0,915.0,0.000998318621269441
'US','GF',19,1617816.0,46.0,1.1743894102216382e-05
'CL','IN',19,6002.0,259796.0,7.148285540147028e-05
'ZA','CD',19,80877.0,235.0,0.0002342440082848407
'JP','SI',19,40643.0,1989.0,0.0004456746106211297
'KE','KW',18,30837.0,3949.0,0.0005174495486690048
'ZW','PH',18,8357.0,18017.0,0.000682490331386972
'BN','GB',18,1288.0,714016.0,2.5164126021943117e-05
'HK','MA',18,78856.0,1352.0,0.0002244165170556553
'KE','MX',18,30837.0,55562.0,0.0002083357446266739
'KR','BR',18,24753.0,18534.0,0.0004158292327950655
'US','NC',18,1617816.0,21.0,1.1125966336534522e-05
'AZ','PK',18,211.0,14986.0,0.0011844442982167534
'KH','IN',18,343.0,259796.0,6.919377717297291e-05
'PK','LB',18,14986.0,4512.0,0.000923171607344343
'US','LK',18,1617816.0,66.0,1.11256568773248e-05
'AM','RS',18,124.0,2371.0,0.007214428857715431
'MY','ZA',18,45204.0,80877.0,0.0001427653651224213
'ZA','ZM',18,80877.0,126.0,0.0002222139920743676
'US','KI',18,1617816.0,29.0,1.1125911320305715e-05
'CA','BS',18,259814.0,1084.0,6.899247981969966e-05
'NO','TR',18,11559.0,22031.0,0.0005358737719559392
'KR','NP',18,24753.0,2542.0,0.0006594614398241437
'CA','CZ',18,259814.0,1659.0,6.884075984900927e-05
'MC','IT',18,1245.0,48194.0,0.0003640850340824046
'CU','NL',18,7869.0,42375.0,0.00035825173155003585
'IQ','CA',18,2899.0,259814.0,6.851583286704503e-05
'IT','KR',18,48194.0,24753.0,0.00024675449298805984
'NO','PL',18,11559.0,12346.0,0.0007529805480025099
'RU','PL',18,4298.0,12346.0,0.0010814708002883922
'TN','SA',18,537.0,11250.0,0.0015271061338763044
'ID','CN',18,36044.0,18011.0,0.00033299417260197945
'IT','TW',18,48194.0,6517.0,0.0003290014805066623
'SG','CH',18,5384.0,24498.0,0.0006023693193226692
'AU','MP',18,119320.0,198.0,0.00015060492980136883
'AU','BN',18,119320.0,1288.0,0.0001492438312549748
'TH','SG',18,18117.0,5384.0,0.0007659248542615208
'FR','CN',18,33733.0,18011.0,0.0003478664192949907
'MX','IL',18,55562.0,9907.0,0.0002749392842413967
'LK','IN',18,66.0,259796.0,6.926753430667047e-05
'FR','SE',18,33733.0,14655.0,0.0003719930561296189
'JP','PL',18,40643.0,12346.0,0.00033969314386004645
'FJ','ZA',18,2325.0,80877.0,0.00021634095334246772
'JP','CH',18,40643.0,24498.0,0.000276323667122089
'GB','SK',18,714016.0,835.0,2.5180072490630916e-05
'DO','IN',18,1997.0,259796.0,6.875661304924119e-05
'CH','IR',17,24498.0,875.0,0.0006700035470776021
'ZW','AU',17,8357.0,119320.0,0.00013314849189752267
'RS','ZA',17,2371.0,80877.0,0.00020420911012877186
'TR','SK',17,22031.0,835.0,0.0007434619085104521
'MA','CA',17,1352.0,259814.0,6.509269966228376e-05
'ZA','JM',17,80877.0,622.0,0.00020859151646032467
'KE','TW',17,30837.0,6517.0,0.00045510520961610537
'ID','BR',17,36044.0,18534.0,0.0003114808164461871
'AE','EG',17,4878.0,5224.0,0.0016828350821619482
'AT','JP',17,12430.0,40643.0,0.0003203135304203644
'CZ','CA',17,1659.0,259814.0,6.501627319073097e-05
'CA','HU',17,259814.0,915.0,6.520179956966813e-05
'VN','CN',17,2866.0,18011.0,0.0008142932413660967
'SG','GR',17,5384.0,11427.0,0.0010112426387484386
'FR','YT',17,33733.0,94.0,0.0005025571289206846
'NP','JP',17,2542.0,40643.0,0.0003936552043533634
'MY','NZ',17,45204.0,9278.0,0.00031202966117249736
'AU','PA',17,119320.0,4481.0,0.00013731714606505602
'ID','SE',17,36044.0,14655.0,0.00033531233357659917
'SE','GR',17,14655.0,11427.0,0.0006517905068629706
'US','RE',17,1617816.0,34.0,1.0507772661247952e-05
'SE','RS',17,14655.0,2371.0,0.0009984729237636557
'AT','CZ',17,12430.0,1659.0,0.0012066150897863581
'DK','PK',17,6051.0,14986.0,0.0008081000142605884
'DE','TW',17,86225.0,6517.0,0.0001833042203101076
'NG','RU',17,70751.0,4298.0,0.00022651867446601552
'DO','GB',17,1997.0,714016.0,2.374258567931029e-05
'IR','GB',17,875.0,714016.0,2.377984895599469e-05
'IE','IL',17,11239.0,9907.0,0.0008039345502695545
'NZ','ES',17,9278.0,27634.0,0.00046055483311660165
'GB','MR',17,714016.0,160.0,2.380365624159871e-05
'VE','NL',17,13215.0,42375.0,0.0003058103975535168
'VE','SE',17,13215.0,14655.0,0.0006099748833871547
'GH','AU',17,5350.0,119320.0,0.0001363599903745889
'HK','KR',17,78856.0,24753.0,0.0001640784101767221
'AU','GR',17,119320.0,11427.0,0.0001300221037576388
'RU','CU',17,4298.0,7869.0,0.0013972219939179748
'JP','NZ',17,40643.0,9278.0,0.0003405380501191883
'ID','CU',17,36044.0,7869.0,0.00038712909616742195
'BD','IT',17,2288.0,48194.0,0.0003367536943861178
'BE','PT',17,16868.0,7427.0,0.0006997324552377032
'TW','DE',17,6517.0,86225.0,0.0001833042203101076
'IN','AR',17,259796.0,4849.0,6.423699673147046e-05
'AR','KE',17,4849.0,30837.0,0.00047637729081432493
'CH','IL',17,24498.0,9907.0,0.0004941142275832001
'RS','AU',17,2371.0,119320.0,0.00013969808777970433
'IT','NO',17,48194.0,11559.0,0.0002845045437049186
'TR','ME',17,22031.0,23.0,0.0007708352226353496
'TW','KR',17,6517.0,24753.0,0.0005436520626798849
'AZ','AE',16,211.0,4878.0,0.003144036156415799
'GB','PY',16,714016.0,1056.0,2.2375369193591695e-05
'FI','CA',16,1671.0,259814.0,6.118897833527736e-05
'MX','CU',16,55562.0,7869.0,0.0002522425943150825
'SA','DE',16,11250.0,86225.0,0.0001641446524749936
'SA','JO',16,11250.0,780.0,0.0013300083125519534
'IN','PA',16,259796.0,4481.0,6.054253680797043e-05
'US','MG',16,1617816.0,73.0,9.889429991797954e-06
'GR','IN',16,11427.0,259796.0,5.899204713464566e-05
'MX','AE',16,55562.0,4878.0,0.00026472534745201854
'VE','AU',16,13215.0,119320.0,0.00012072282793224432
'TW','PH',16,6517.0,18017.0,0.0006521561914078421
'PL','PT',16,12346.0,7427.0,0.0008091842411369039
'AR','EC',16,4849.0,1956.0,0.002351212343864805
'AR','UY',16,4849.0,1073.0,0.002701789935832489
'KR','AT',16,24753.0,12430.0,0.00043030417126106013
'KE','SA',16,30837.0,11250.0,0.00038016489652386724
'FR','RU',16,33733.0,4298.0,0.0004207094212616024
'KR','TR',16,24753.0,22031.0,0.0003419972640218878
'BE','ZA',16,16868.0,80877.0,0.00016369123740344775
'TW','NG',16,6517.0,70751.0,0.00020707149143241705
'IN','MV',16,259796.0,505.0,6.146730131655276e-05
'BB','US',16,107.0,1617816.0,9.889222169411028e-06
'ZA','AR',16,80877.0,4849.0,0.00018664115904159766
'GH','IN',16,5350.0,259796.0,6.0344112300392994e-05
'IE','BE',16,11239.0,16868.0,0.000569253210943893
'CG','AU',16,2139.0,119320.0,0.000131731695469253
'US','BO',16,1617816.0,25.0,9.88972340297965e-06
'HK','PG',16,78856.0,658.0,0.00020122242623940437
'PA','CN',16,4481.0,18011.0,0.0007113640405477503
'DK','RO',16,6051.0,1082.0,0.0022430954717510164
'IL','PH',16,9907.0,18017.0,0.0005729838132072769
'FI','HK',16,1671.0,78856.0,0.00019869112223229476
'SR','CU',16,83.0,7869.0,0.002012072434607646
'CU','IE',16,7869.0,11239.0,0.0008373456144023446
