Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
US,NG,30.0,4207.0,485.0,2141.0,245.0,12.244897959183673,1.4012143858010275,5.668900796847529e-08,0.00639386189258312,0.012573344509639563
US,IT,5.0,4207.0,26.0,2141.0,12.0,41.66666666666667,0.2335357309668379,1.2868789954037804e-08,0.0011811953697141507,0.0023223409196470044
NG,US,30.0,485.0,4207.0,240.0,2066.0,1.452081316553727,12.5,5.668900796847529e-08,0.00639386189258312,0.013009540329575022
EG,GB,1.0,4.0,1838.0,3.0,924.0,0.10822510822510822,33.33333333333333,5.980057298277807e-09,0.0005428881650380022,0.0010787486515641855
BE,BE,7.0,20.0,20.0,11.0,9.0,77.77777777777779,63.63636363636363,3.0477039686765693e-07,0.175,0.35
US,IE,2.0,4207.0,30.0,2141.0,15.0,13.333333333333334,0.09341429238673517,6.0027438482102734e-09,0.0004720320981826764,0.0009276437847866419
MX,MX,23.0,82.0,82.0,42.0,40.0,57.49999999999999,54.761904761904766,9.014267932214492e-08,0.1402439024390244,0.2804878048780488
IT,IT,6.0,26.0,26.0,14.0,12.0,50.0,42.857142857142854,4.9753392335549615e-08,0.11538461538461539,0.23076923076923078
CA,NL,2.0,289.0,46.0,133.0,26.0,7.6923076923076925,1.5037593984962405,3.641520559151112e-08,0.005970149253731343,0.012578616352201259
BR,BR,1.0,3.0,3.0,1.0,2.0,50.0,100.0,2.369112156313906e-09,0.16666666666666666,0.3333333333333333
SE,SE,10.0,33.0,33.0,14.0,19.0,52.63157894736842,71.42857142857143,4.86123459997338e-07,0.15151515151515152,0.30303030303030304
FR,FR,2.0,9.0,9.0,4.0,5.0,40.0,50.0,1.4912044215046173e-08,0.1111111111111111,0.2222222222222222
GH,GH,4.0,12.0,12.0,6.0,6.0,66.66666666666666,66.66666666666666,6.575085370908455e-08,0.16666666666666666,0.3333333333333333
US,DE,9.0,4207.0,73.0,2141.0,38.0,23.684210526315788,0.42036431574030825,2.187799110120977e-08,0.002102803738317757,0.004130335016062414
US,AU,32.0,4207.0,426.0,2141.0,223.0,14.349775784753364,1.4946286781877627,9.0496757345643e-08,0.006906971724584502,0.01353637901861252
CA,US,20.0,289.0,4207.0,133.0,2066.0,0.9680542110358179,15.037593984962406,5.467038357848194e-08,0.004448398576512456,0.009095043201455207
MX,US,4.0,82.0,4207.0,42.0,2066.0,0.1936108422071636,9.523809523809524,8.77548905515301e-09,0.0009326183259501049,0.0018975332068311196
AT,US,1.0,6.0,4207.0,4.0,2066.0,0.0484027105517909,25.0,2.9663328049206953e-09,0.00023736055067647758,0.0004830917874396135
US,GH,1.0,4207.0,12.0,2141.0,6.0,16.666666666666664,0.046707146193367584,2.7881762889925093e-09,0.00023702299123014932,0.0004657661853749418
BM,MY,1.0,2.0,11.0,2.0,7.0,14.285714285714285,50.0,3.1236631697778094e-08,0.07692307692307693,0.1111111111111111
DE,US,7.0,73.0,4207.0,35.0,2066.0,0.3388189738625363,20.0,1.7016215300940934e-08,0.0016355140186915889,0.0033317467872441696
